INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
70502033	7	5	2	33	2	-1	2	33	2	乌豚望日兽甲·忠	75	乌豚望日，增其体也。#r适合#G忠诚#W性格的珍兽穿着，穿齐全套可#G增加灵动技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipCloth1_3	珍兽体甲	1	1	-1	-1	580	580	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	85	2	2	1	250	-1	0	-1	-1	-1	1	-1	-1	80	20301009	12	100
70502034	7	5	2	34	2	-1	2	34	2	乌豚望日兽甲·忠	75	乌豚望日，增其体也。#r适合#G忠诚#W性格的珍兽穿着，穿齐全套可#G增加灵动技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipCloth1_3	珍兽体甲	1	1	-1	-1	580	580	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	85	2	2	1	250	-1	0	-1	-1	-1	1	-1	-1	100	20301009	20	100
70502035	7	5	2	35	2	-1	2	35	2	乌豚望日兽甲·慎	75	乌豚望日，增其体也。#r适合#G谨慎#W性格的珍兽穿着，穿齐全套可#G增加虚弱技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipCloth1_3	珍兽体甲	1	1	-1	-1	580	580	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	85	2	2	1	250	-1	0	-1	-1	-1	1	-1	-1	50	20301009	1	80
70502036	7	5	2	36	2	-1	2	36	2	乌豚望日兽甲·慎	75	乌豚望日，增其体也。#r适合#G谨慎#W性格的珍兽穿着，穿齐全套可#G增加虚弱技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipCloth1_3	珍兽体甲	1	1	-1	-1	580	580	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	85	2	2	1	250	-1	0	-1	-1	-1	1	-1	-1	60	20301009	3	100
70502037	7	5	2	37	2	-1	2	37	2	乌豚望日兽甲·慎	75	乌豚望日，增其体也。#r适合#G谨慎#W性格的珍兽穿着，穿齐全套可#G增加虚弱技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipCloth1_3	珍兽体甲	1	1	-1	-1	580	580	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	85	2	2	1	250	-1	0	-1	-1	-1	1	-1	-1	70	20301009	7	100
70502038	7	5	2	38	2	-1	2	38	2	乌豚望日兽甲·慎	75	乌豚望日，增其体也。#r适合#G谨慎#W性格的珍兽穿着，穿齐全套可#G增加虚弱技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipCloth1_3	珍兽体甲	1	1	-1	-1	580	580	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	85	2	2	1	250	-1	0	-1	-1	-1	1	-1	-1	80	20301009	12	100
70502039	7	5	2	39	2	-1	2	39	2	乌豚望日兽甲·慎	75	乌豚望日，增其体也。#r适合#G谨慎#W性格的珍兽穿着，穿齐全套可#G增加虚弱技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipCloth1_3	珍兽体甲	1	1	-1	-1	580	580	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	85	2	2	1	250	-1	0	-1	-1	-1	1	-1	-1	100	20301009	20	100
70502040	7	5	2	40	2	-1	2	40	2	白兔隐林兽甲·慎	75	白兔隐林，藏其形也。#r适合#G谨慎#W性格的珍兽穿着，穿齐全套可#G增加虚弱技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipCloth1_5	珍兽体甲	1	1	-1	-1	580	580	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	85	2	2	1	250	-1	0	-1	-1	-1	-1	-1	1	50	20301009	1	80
70502041	7	5	2	41	2	-1	2	41	2	白兔隐林兽甲·慎	75	白兔隐林，藏其形也。#r适合#G谨慎#W性格的珍兽穿着，穿齐全套可#G增加虚弱技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipCloth1_5	珍兽体甲	1	1	-1	-1	580	580	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	85	2	2	1	250	-1	0	-1	-1	-1	-1	-1	1	60	20301009	3	100
70502042	7	5	2	42	2	-1	2	42	2	白兔隐林兽甲·慎	75	白兔隐林，藏其形也。#r适合#G谨慎#W性格的珍兽穿着，穿齐全套可#G增加虚弱技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipCloth1_5	珍兽体甲	1	1	-1	-1	580	580	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	85	2	2	1	250	-1	0	-1	-1	-1	-1	-1	1	70	20301009	7	100
70502043	7	5	2	43	2	-1	2	43	2	白兔隐林兽甲·慎	75	白兔隐林，藏其形也。#r适合#G谨慎#W性格的珍兽穿着，穿齐全套可#G增加虚弱技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipCloth1_5	珍兽体甲	1	1	-1	-1	580	580	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	85	2	2	1	250	-1	0	-1	-1	-1	-1	-1	1	80	20301009	12	100
70502044	7	5	2	44	2	-1	2	44	2	白兔隐林兽甲·慎	75	白兔隐林，藏其形也。#r适合#G谨慎#W性格的珍兽穿着，穿齐全套可#G增加虚弱技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipCloth1_5	珍兽体甲	1	1	-1	-1	580	580	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	85	2	2	1	250	-1	0	-1	-1	-1	-1	-1	1	100	20301009	20	100
70502045	7	5	2	45	2	-1	2	45	2	猛虎撼山兽甲·勇	85	猛虎者，虽山高亦可撼。#r适合#G勇猛#W性格的珍兽穿着，穿齐全套可#G增加猛击技能的释放几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipCloth1_10	珍兽体甲	1	1	-1	-1	649	649	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	95	3	3	1	250	-1	0	-1	1	-1	-1	-1	-1	50	20301009	20	100
70502046	7	5	2	46	2	-1	2	46	2	猛虎撼山兽甲·勇	85	猛虎者，虽山高亦可撼。#r适合#G勇猛#W性格的珍兽穿着，穿齐全套可#G增加猛击技能的释放几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipCloth1_10	珍兽体甲	1	1	-1	-1	649	649	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	95	3	3	1	250	-1	0	-1	1	-1	-1	-1	-1	60	20301009	30	100
70502047	7	5	2	47	2	-1	2	47	2	猛虎撼山兽甲·勇	85	猛虎者，虽山高亦可撼。#r适合#G勇猛#W性格的珍兽穿着，穿齐全套可#G增加猛击技能的释放几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipCloth1_10	珍兽体甲	1	1	-1	-1	649	649	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	95	3	3	1	250	-1	0	-1	1	-1	-1	-1	-1	70	20301009	35	100
70502048	7	5	2	48	2	-1	2	48	2	猛虎撼山兽甲·勇	85	猛虎者，虽山高亦可撼。#r适合#G勇猛#W性格的珍兽穿着，穿齐全套可#G增加猛击技能的释放几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipCloth1_10	珍兽体甲	1	1	-1	-1	649	649	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	95	3	3	1	250	-1	0	-1	1	-1	-1	-1	-1	80	20301009	42	100
70502049	7	5	2	49	2	-1	2	49	2	猛虎撼山兽甲·勇	85	猛虎者，虽山高亦可撼。#r适合#G勇猛#W性格的珍兽穿着，穿齐全套可#G增加猛击技能的释放几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipCloth1_10	珍兽体甲	1	1	-1	-1	649	649	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	95	3	3	1	250	-1	0	-1	1	-1	-1	-1	-1	100	20301009	57	100
70502050	7	5	2	50	2	-1	2	50	2	猛虎撼山兽甲·狡	85	猛虎者，虽山高亦可撼。#r适合#G精明#W性格的珍兽穿着，穿齐全套可#G增加反震技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipCloth1_10	珍兽体甲	1	1	-1	-1	649	649	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	95	3	3	1	250	-1	0	-1	1	-1	-1	-1	-1	50	20301009	20	100
70502051	7	5	2	51	2	-1	2	51	2	猛虎撼山兽甲·狡	85	猛虎者，虽山高亦可撼。#r适合#G精明#W性格的珍兽穿着，穿齐全套可#G增加反震技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipCloth1_10	珍兽体甲	1	1	-1	-1	649	649	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	95	3	3	1	250	-1	0	-1	1	-1	-1	-1	-1	60	20301009	30	100
70502052	7	5	2	52	2	-1	2	52	2	猛虎撼山兽甲·狡	85	猛虎者，虽山高亦可撼。#r适合#G精明#W性格的珍兽穿着，穿齐全套可#G增加反震技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipCloth1_10	珍兽体甲	1	1	-1	-1	649	649	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	95	3	3	1	250	-1	0	-1	1	-1	-1	-1	-1	70	20301009	35	100
70502053	7	5	2	53	2	-1	2	53	2	猛虎撼山兽甲·狡	85	猛虎者，虽山高亦可撼。#r适合#G精明#W性格的珍兽穿着，穿齐全套可#G增加反震技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipCloth1_10	珍兽体甲	1	1	-1	-1	649	649	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	95	3	3	1	250	-1	0	-1	1	-1	-1	-1	-1	80	20301009	42	100
70502054	7	5	2	54	2	-1	2	54	2	猛虎撼山兽甲·狡	85	猛虎者，虽山高亦可撼。#r适合#G精明#W性格的珍兽穿着，穿齐全套可#G增加反震技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipCloth1_10	珍兽体甲	1	1	-1	-1	649	649	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	95	3	3	1	250	-1	0	-1	1	-1	-1	-1	-1	100	20301009	57	100
70502055	7	5	2	55	2	-1	2	55	2	猛虎撼山兽甲·慎	85	猛虎者，虽山高亦可撼。#r适合#G谨慎#W性格的珍兽穿着，穿齐全套可#G增加吸气技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipCloth1_10	珍兽体甲	1	1	-1	-1	649	649	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	95	3	3	1	250	-1	0	-1	1	-1	-1	-1	-1	50	20301009	20	100
70502056	7	5	2	56	2	-1	2	56	2	猛虎撼山兽甲·慎	85	猛虎者，虽山高亦可撼。#r适合#G谨慎#W性格的珍兽穿着，穿齐全套可#G增加吸气技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipCloth1_10	珍兽体甲	1	1	-1	-1	649	649	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	95	3	3	1	250	-1	0	-1	1	-1	-1	-1	-1	60	20301009	30	100
70502057	7	5	2	57	2	-1	2	57	2	猛虎撼山兽甲·慎	85	猛虎者，虽山高亦可撼。#r适合#G谨慎#W性格的珍兽穿着，穿齐全套可#G增加吸气技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipCloth1_10	珍兽体甲	1	1	-1	-1	649	649	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	95	3	3	1	250	-1	0	-1	1	-1	-1	-1	-1	70	20301009	35	100
70502058	7	5	2	58	2	-1	2	58	2	猛虎撼山兽甲·慎	85	猛虎者，虽山高亦可撼。#r适合#G谨慎#W性格的珍兽穿着，穿齐全套可#G增加吸气技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipCloth1_10	珍兽体甲	1	1	-1	-1	649	649	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	95	3	3	1	250	-1	0	-1	1	-1	-1	-1	-1	80	20301009	42	100
70502059	7	5	2	59	2	-1	2	59	2	猛虎撼山兽甲·慎	85	猛虎者，虽山高亦可撼。#r适合#G谨慎#W性格的珍兽穿着，穿齐全套可#G增加吸气技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipCloth1_10	珍兽体甲	1	1	-1	-1	649	649	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	95	3	3	1	250	-1	0	-1	1	-1	-1	-1	-1	100	20301009	57	100
70502060	7	5	2	60	2	-1	2	60	2	飞鹰翔空兽甲·怯	85	飞鹰者，欲翔空则难阻。#r适合#G胆小#W性格的珍兽穿着，穿齐全套可#G增加痛击技能的伤害#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipCloth1_6	珍兽体甲	1	1	-1	-1	649	649	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	95	3	3	1	250	-1	0	-1	-1	1	-1	-1	-1	50	20301009	20	100
70502061	7	5	2	61	2	-1	2	61	2	飞鹰翔空兽甲·怯	85	飞鹰者，欲翔空则难阻。#r适合#G胆小#W性格的珍兽穿着，穿齐全套可#G增加痛击技能的伤害#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipCloth1_6	珍兽体甲	1	1	-1	-1	649	649	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	95	3	3	1	250	-1	0	-1	-1	1	-1	-1	-1	60	20301009	30	100
70502062	7	5	2	62	2	-1	2	62	2	飞鹰翔空兽甲·怯	85	飞鹰者，欲翔空则难阻。#r适合#G胆小#W性格的珍兽穿着，穿齐全套可#G增加痛击技能的伤害#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipCloth1_6	珍兽体甲	1	1	-1	-1	649	649	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	95	3	3	1	250	-1	0	-1	-1	1	-1	-1	-1	70	20301009	35	100
70502063	7	5	2	63	2	-1	2	63	2	飞鹰翔空兽甲·怯	85	飞鹰者，欲翔空则难阻。#r适合#G胆小#W性格的珍兽穿着，穿齐全套可#G增加痛击技能的伤害#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipCloth1_6	珍兽体甲	1	1	-1	-1	649	649	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	95	3	3	1	250	-1	0	-1	-1	1	-1	-1	-1	80	20301009	42	100
70502064	7	5	2	64	2	-1	2	64	2	飞鹰翔空兽甲·怯	85	飞鹰者，欲翔空则难阻。#r适合#G胆小#W性格的珍兽穿着，穿齐全套可#G增加痛击技能的伤害#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipCloth1_6	珍兽体甲	1	1	-1	-1	649	649	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	95	3	3	1	250	-1	0	-1	-1	1	-1	-1	-1	100	20301009	57	100
70502065	7	5	2	65	2	-1	2	65	2	飞鹰翔空兽甲·狡	85	飞鹰者，欲翔空则难阻。#r适合#G精明#W性格的珍兽穿着，穿齐全套可#G增加反震技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipCloth1_6	珍兽体甲	1	1	-1	-1	649	649	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	95	3	3	1	250	-1	0	-1	-1	1	-1	-1	-1	50	20301009	20	100
