INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
≥ËŒÔ±‡∫≈	√˚≥∆$1$	≥ËŒÔ¿‡–Õ	ø…–Ø¥¯µ»º∂	’Û”™	 «∑Ò±‰“Ï	 «∑Ò±¶±¶	 ≥ŒÔ¿‡	À˘ƒ‹—ßµƒººƒ‹ ˝	÷˜∂Øººƒ‹	÷˜∂Øººƒ‹…˙≥…º∏¬ £®1/100w£©	÷˜∂Øººƒ‹2	÷˜∂Øººƒ‹2…˙≥…º∏¬ £®1/100w£©	±ª∂Øººƒ‹1	±ª∂Øººƒ‹1…˙≥…º∏¬ £®1/100W£©	±ª∂Øººƒ‹2	±ª∂Øººƒ‹2…˙≥…º∏¬ £®1/100W£©	±ª∂Øººƒ‹3	±ª∂Øººƒ‹3…˙≥…º∏¬ £®1/100W£©	±ª∂Øººƒ‹4	±ª∂Øººƒ‹4…˙≥…º∏¬ £®1/100W£©	±ª∂Øººƒ‹5	±ª∂Øººƒ‹5…˙≥…º∏¬ £®1/100W£©	±ª∂Øººƒ‹6	±ª∂Øººƒ‹6…˙≥…º∏¬ £®1/100W£©	±ª∂Øººƒ‹7	±ª∂Øººƒ‹7…˙≥…º∏¬ £®1/100W£©	±ª∂Øººƒ‹8	±ª∂Øººƒ‹8…˙≥…º∏¬ £®1/100W£©	±ª∂Øººƒ‹9	±ª∂Øººƒ‹9…˙≥…º∏¬ £®1/100W£©	±ª∂Øººƒ‹10	±ª∂Øººƒ‹10…˙≥…º∏¬ £®1/100W£©	±Í◊º Ÿ√¸	±Í◊º¡¶¡ø◊ ÷ 	±Í◊ºÃÂ÷ ◊ ÷ 	±Í◊º¡È∆¯◊ ÷ 	±Í◊º…Ì∑®◊ ÷ 	±Í◊º∂®¡¶◊ ÷ 	≥…≥§¬ 1	≥…≥§¬ 2	≥…≥§¬ 3	≥…≥§¬ 4	≥…≥§¬ 5	µ®–°(1/1000)	Ω˜…˜(1/1000)	÷“≥œ(1/1000)	æ´√˜(1/1000)	”¬√Õ(1/1000)	≥ËŒÔ∑±÷≥ ±º‰(ms)	Õ¨¿‡≤Œøº’‰ ﬁ¿‡–Õ
22752	±‰“Ï∑œ≤Ò	2275	65	9	1	0	1000	10	694	450000	-1	-1	722	900000	657	400000	734	250000	654	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1639	1223	594	1069	831	1153	1268	1325	1498	1729	100	100	200	100	500	60000	22750	
22753	±‰“Ï∑œ≤Ò	2275	65	9	1	0	1000	10	694	450000	-1	-1	722	900000	657	400000	734	250000	654	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1727	1289	625	1126	876	1153	1268	1325	1498	1729	100	100	200	100	500	60000	22750	
22754	±‰“Ï∑œ≤Ò	2275	65	9	1	0	1000	10	694	450000	-1	-1	722	900000	657	400000	734	250000	654	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1815	1355	657	1184	920	1153	1268	1325	1498	1729	100	100	200	100	500	60000	22750	
22755	±‰“Ï∑œ≤Ò	2275	65	9	1	0	1000	10	694	450000	-1	-1	722	900000	657	400000	734	250000	654	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1903	1420	689	1241	965	1153	1268	1325	1498	1729	100	100	200	100	500	60000	22750	
22759	∑œ≤Ò±¶±¶	2275	65	9	0	1	1000	10	694	450000	-1	-1	722	900000	657	400000	734	250000	654	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1464	1092	530	954	742	1153	1268	1325	1498	1729	100	100	200	100	500	60000	22750	
22760	≥…ƒÍ∑œ≤Ò	2276	75	9	0	0	1000	10	694	500000	-1	-1	722	900000	657	450000	734	300000	654	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1520	1135	551	991	771	1255	1380	1443	1631	1882	100	100	200	100	500	60000	22760	
22761	±‰“Ï∑œ≤Ò	2276	75	9	1	0	1000	10	694	500000	-1	-1	722	900000	657	450000	734	300000	654	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1596	1191	578	1041	809	1255	1380	1443	1631	1882	100	100	200	100	500	60000	22760	
22762	±‰“Ï∑œ≤Ò	2276	75	9	1	0	1000	10	694	500000	-1	-1	722	900000	657	450000	734	300000	654	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1672	1248	606	1090	848	1255	1380	1443	1631	1882	100	100	200	100	500	60000	22760	
22763	±‰“Ï∑œ≤Ò	2276	75	9	1	0	1000	10	694	500000	-1	-1	722	900000	657	450000	734	300000	654	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1748	1305	633	1140	887	1255	1380	1443	1631	1882	100	100	200	100	500	60000	22760	
22764	±‰“Ï∑œ≤Ò	2276	75	9	1	0	1000	10	694	500000	-1	-1	722	900000	657	450000	734	300000	654	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1824	1362	661	1190	925	1255	1380	1443	1631	1882	100	100	200	100	500	60000	22760	
22765	±‰“Ï∑œ≤Ò	2276	75	9	1	0	1000	10	694	500000	-1	-1	722	900000	657	450000	734	300000	654	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1900	1418	688	1239	964	1255	1380	1443	1631	1882	100	100	200	100	500	60000	22760	
22766	±‰“Ï∑œ≤Ò	2276	75	9	1	0	1000	10	694	500000	-1	-1	722	900000	657	450000	734	300000	654	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1976	1475	716	1289	1002	1255	1380	1443	1631	1882	100	100	200	100	500	60000	22760	
22769	∑œ≤Ò±¶±¶	2276	75	9	0	1	1000	10	694	500000	-1	-1	722	900000	657	450000	734	300000	654	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1520	1135	551	991	771	1255	1380	1443	1631	1882	100	100	200	100	500	60000	22760	
22770	≥…ƒÍ∑œ≤Ò	2277	85	9	0	0	1000	10	694	550000	-1	-1	722	900000	657	500000	734	350000	654	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1575	1176	571	1027	799	1357	1492	1560	1764	2035	100	100	200	100	500	60000	22770	
22771	±‰“Ï∑œ≤Ò	2277	85	9	1	0	1000	10	694	550000	-1	-1	722	900000	657	500000	734	350000	654	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1643	1226	595	1071	833	1357	1492	1560	1764	2035	100	100	200	100	500	60000	22770	
22772	±‰“Ï∑œ≤Ò	2277	85	9	1	0	1000	10	694	550000	-1	-1	722	900000	657	500000	734	350000	654	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1711	1277	619	1115	867	1357	1492	1560	1764	2035	100	100	200	100	500	60000	22770	
22773	±‰“Ï∑œ≤Ò	2277	85	9	1	0	1000	10	694	550000	-1	-1	722	900000	657	500000	734	350000	654	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1778	1327	644	1159	902	1357	1492	1560	1764	2035	100	100	200	100	500	60000	22770	
22774	±‰“Ï∑œ≤Ò	2277	85	9	1	0	1000	10	694	550000	-1	-1	722	900000	657	500000	734	350000	654	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1846	1377	668	1203	936	1357	1492	1560	1764	2035	100	100	200	100	500	60000	22770	
22775	±‰“Ï∑œ≤Ò	2277	85	9	1	0	1000	10	694	550000	-1	-1	722	900000	657	500000	734	350000	654	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1913	1428	693	1248	970	1357	1492	1560	1764	2035	100	100	200	100	500	60000	22770	
22776	±‰“Ï∑œ≤Ò	2277	85	9	1	0	1000	10	694	550000	-1	-1	722	900000	657	500000	734	350000	654	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1981	1478	717	1292	1004	1357	1492	1560	1764	2035	100	100	200	100	500	60000	22770	
22777	±‰“Ï∑œ≤Ò	2277	85	9	1	0	1000	10	694	550000	-1	-1	722	900000	657	500000	734	350000	654	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	2048	1529	742	1336	1039	1357	1492	1560	1764	2035	100	100	200	100	500	60000	22770	
22779	∑œ≤Ò±¶±¶	2277	85	9	0	1	1000	10	694	550000	-1	-1	722	900000	657	500000	734	350000	654	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1575	1176	571	1027	799	1357	1492	1560	1764	2035	100	100	200	100	500	60000	22770	
22780	≥…ƒÍ∑œ≤Ò	2278	95	9	0	0	1000	10	694	600000	-1	-1	722	900000	657	550000	734	400000	654	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1632	1218	591	1064	828	1459	1604	1677	1896	2188	100	100	200	100	500	60000	22780	
22781	±‰“Ï∑œ≤Ò	2278	95	9	1	0	1000	10	694	600000	-1	-1	722	900000	657	550000	734	400000	654	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1693	1264	613	1104	859	1459	1604	1677	1896	2188	100	100	200	100	500	60000	22780	
22782	±‰“Ï∑œ≤Ò	2278	95	9	1	0	1000	10	694	600000	-1	-1	722	900000	657	550000	734	400000	654	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1754	1309	635	1144	890	1459	1604	1677	1896	2188	100	100	200	100	500	60000	22780	
22783	±‰“Ï∑œ≤Ò	2278	95	9	1	0	1000	10	694	600000	-1	-1	722	900000	657	550000	734	400000	654	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1816	1355	658	1184	921	1459	1604	1677	1896	2188	100	100	200	100	500	60000	22780	
22784	±‰“Ï∑œ≤Ò	2278	95	9	1	0	1000	10	694	600000	-1	-1	722	900000	657	550000	734	400000	654	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1877	1401	680	1224	952	1459	1604	1677	1896	2188	100	100	200	100	500	60000	22780	
22785	±‰“Ï∑œ≤Ò	2278	95	9	1	0	1000	10	694	600000	-1	-1	722	900000	657	550000	734	400000	654	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1938	1446	702	1264	983	1459	1604	1677	1896	2188	100	100	200	100	500	60000	22780	
22786	±‰“Ï∑œ≤Ò	2278	95	9	1	0	1000	10	694	600000	-1	-1	722	900000	657	550000	734	400000	654	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1999	1492	724	1304	1014	1459	1604	1677	1896	2188	100	100	200	100	500	60000	22780	
22787	±‰“Ï∑œ≤Ò	2278	95	9	1	0	1000	10	694	600000	-1	-1	722	900000	657	550000	734	400000	654	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	2061	1538	746	1344	1045	1459	1604	1677	1896	2188	100	100	200	100	500	60000	22780	
22788	±‰“Ï∑œ≤Ò	2278	95	9	1	0	1000	10	694	600000	-1	-1	722	900000	657	550000	734	400000	654	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	2122	1584	768	1384	1076	1459	1604	1677	1896	2188	100	100	200	100	500	60000	22780	
22789	∑œ≤Ò±¶±¶	2278	95	9	0	1	1000	10	694	600000	-1	-1	722	900000	657	550000	734	400000	654	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1632	1218	591	1064	828	1459	1604	1677	1896	2188	100	100	200	100	500	60000	22780	
22790	≥…ƒÍ¡ÈÕ√ ﬁ	2279	5	9	0	0	100	10	700	300000	-1	-1	734	900000	702	250000	712	100000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	469	722	1303	750	938	846	930	972	1099	1269	500	100	200	100	100	60000	22790	
22791	±‰“Ï¡ÈÕ√ ﬁ	2279	5	9	1	0	100	10	700	300000	-1	-1	734	900000	702	250000	712	100000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	539	830	1499	862	1078	846	930	972	1099	1269	500	100	200	100	100	60000	22790	
22792	±‰“Ï¡ÈÕ√ ﬁ	2279	5	9	1	0	100	10	700	300000	-1	-1	734	900000	702	250000	712	100000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	609	938	1694	975	1219	846	930	972	1099	1269	500	100	200	100	100	60000	22790	
22799	¡ÈÕ√ ﬁ±¶±¶	2279	5	9	0	1	100	10	700	300000	-1	-1	734	900000	702	250000	712	100000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	469	722	1303	750	938	846	930	972	1099	1269	500	100	200	100	100	60000	22790	
22800	≥…ƒÍ¡ÈÕ√ ﬁ	2280	45	9	0	0	100	10	700	350000	-1	-1	734	900000	702	300000	712	150000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	489	753	1360	783	979	948	1042	1090	1232	1422	500	100	200	100	100	60000	22800	
22801	±‰“Ï¡ÈÕ√ ﬁ	2280	45	9	1	0	100	10	700	350000	-1	-1	734	900000	702	300000	712	150000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	538	829	1496	861	1076	948	1042	1090	1232	1422	500	100	200	100	100	60000	22800	
22802	±‰“Ï¡ÈÕ√ ﬁ	2280	45	9	1	0	100	10	700	350000	-1	-1	734	900000	702	300000	712	150000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	587	904	1632	939	1174	948	1042	1090	1232	1422	500	100	200	100	100	60000	22800	
22803	±‰“Ï¡ÈÕ√ ﬁ	2280	45	9	1	0	100	10	700	350000	-1	-1	734	900000	702	300000	712	150000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	636	979	1769	1018	1272	948	1042	1090	1232	1422	500	100	200	100	100	60000	22800	
22809	¡ÈÕ√ ﬁ±¶±¶	2280	45	9	0	1	100	10	700	350000	-1	-1	734	900000	702	300000	712	150000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	489	753	1360	783	979	948	1042	1090	1232	1422	500	100	200	100	100	60000	22800	
22810	≥…ƒÍ¡ÈÕ√ ﬁ	2281	55	9	0	0	100	10	700	400000	-1	-1	734	900000	702	350000	712	200000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	510	785	1417	816	1020	1051	1156	1208	1366	1576	500	100	200	100	100	60000	22810	
22811	±‰“Ï¡ÈÕ√ ﬁ	2281	55	9	1	0	100	10	700	400000	-1	-1	734	900000	702	350000	712	200000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	548	844	1524	877	1096	1051	1156	1208	1366	1576	500	100	200	100	100	60000	22810	
22812	±‰“Ï¡ÈÕ√ ﬁ	2281	55	9	1	0	100	10	700	400000	-1	-1	734	900000	702	350000	712	200000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	586	903	1630	938	1173	1051	1156	1208	1366	1576	500	100	200	100	100	60000	22810	
22813	±‰“Ï¡ÈÕ√ ﬁ	2281	55	9	1	0	100	10	700	400000	-1	-1	734	900000	702	350000	712	200000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	624	962	1736	999	1249	1051	1156	1208	1366	1576	500	100	200	100	100	60000	22810	
22814	±‰“Ï¡ÈÕ√ ﬁ	2281	55	9	1	0	100	10	700	400000	-1	-1	734	900000	702	350000	712	200000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	663	1021	1843	1060	1326	1051	1156	1208	1366	1576	500	100	200	100	100	60000	22810	
22819	¡ÈÕ√ ﬁ±¶±¶	2281	55	9	0	1	100	10	700	400000	-1	-1	734	900000	702	350000	712	200000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	510	785	1417	816	1020	1051	1156	1208	1366	1576	500	100	200	100	100	60000	22810	
22820	≥…ƒÍ¡ÈÕ√ ﬁ	2282	65	9	0	0	100	10	700	450000	-1	-1	734	900000	702	400000	712	250000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	530	816	1474	848	1061	1153	1268	1325	1498	1729	500	100	200	100	100	60000	22820	
22821	±‰“Ï¡ÈÕ√ ﬁ	2282	65	9	1	0	100	10	700	450000	-1	-1	734	900000	702	400000	712	250000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	562	865	1563	899	1124	1153	1268	1325	1498	1729	500	100	200	100	100	60000	22820	
22822	±‰“Ï¡ÈÕ√ ﬁ	2282	65	9	1	0	100	10	700	450000	-1	-1	734	900000	702	400000	712	250000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	594	915	1651	950	1188	1153	1268	1325	1498	1729	500	100	200	100	100	60000	22820	
22823	±‰“Ï¡ÈÕ√ ﬁ	2282	65	9	1	0	100	10	700	450000	-1	-1	734	900000	702	400000	712	250000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	625	964	1740	1001	1251	1153	1268	1325	1498	1729	500	100	200	100	100	60000	22820	
22824	±‰“Ï¡ÈÕ√ ﬁ	2282	65	9	1	0	100	10	700	450000	-1	-1	734	900000	702	400000	712	250000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	657	1013	1828	1052	1315	1153	1268	1325	1498	1729	500	100	200	100	100	60000	22820	
22825	±‰“Ï¡ÈÕ√ ﬁ	2282	65	9	1	0	100	10	700	450000	-1	-1	734	900000	702	400000	712	250000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	689	1062	1917	1103	1379	1153	1268	1325	1498	1729	500	100	200	100	100	60000	22820	
22829	¡ÈÕ√ ﬁ±¶±¶	2282	65	9	0	1	100	10	700	450000	-1	-1	734	900000	702	400000	712	250000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	530	816	1474	848	1061	1153	1268	1325	1498	1729	500	100	200	100	100	60000	22820	
22830	≥…ƒÍ¡ÈÕ√ ﬁ	2283	75	9	0	0	100	10	700	500000	-1	-1	734	900000	702	450000	712	300000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	551	848	1531	881	1102	1255	1380	1443	1631	1882	500	100	200	100	100	60000	22830	
22831	±‰“Ï¡ÈÕ√ ﬁ	2283	75	9	1	0	100	10	700	500000	-1	-1	734	900000	702	450000	712	300000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	578	890	1608	925	1157	1255	1380	1443	1631	1882	500	100	200	100	100	60000	22830	
22832	±‰“Ï¡ÈÕ√ ﬁ	2283	75	9	1	0	100	10	700	500000	-1	-1	734	900000	702	450000	712	300000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	606	933	1684	969	1212	1255	1380	1443	1631	1882	500	100	200	100	100	60000	22830	
22833	±‰“Ï¡ÈÕ√ ﬁ	2283	75	9	1	0	100	10	700	500000	-1	-1	734	900000	702	450000	712	300000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	633	975	1761	1013	1267	1255	1380	1443	1631	1882	500	100	200	100	100	60000	22830	
22834	±‰“Ï¡ÈÕ√ ﬁ	2283	75	9	1	0	100	10	700	500000	-1	-1	734	900000	702	450000	712	300000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	661	1018	1838	1057	1322	1255	1380	1443	1631	1882	500	100	200	100	100	60000	22830	
22835	±‰“Ï¡ÈÕ√ ﬁ	2283	75	9	1	0	100	10	700	500000	-1	-1	734	900000	702	450000	712	300000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	688	1060	1914	1102	1377	1255	1380	1443	1631	1882	500	100	200	100	100	60000	22830	
22836	±‰“Ï¡ÈÕ√ ﬁ	2283	75	9	1	0	100	10	700	500000	-1	-1	734	900000	702	450000	712	300000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	716	1103	1991	1146	1432	1255	1380	1443	1631	1882	500	100	200	100	100	60000	22830	
22839	¡ÈÕ√ ﬁ±¶±¶	2283	75	9	0	1	100	10	700	500000	-1	-1	734	900000	702	450000	712	300000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	551	848	1531	881	1102	1255	1380	1443	1631	1882	500	100	200	100	100	60000	22830	
22840	≥…ƒÍ¡ÈÕ√ ﬁ	2284	85	9	0	0	100	10	700	550000	-1	-1	734	900000	702	500000	712	350000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	571	879	1587	913	1142	1357	1492	1560	1764	2035	500	100	200	100	100	60000	22840	
22841	±‰“Ï¡ÈÕ√ ﬁ	2284	85	9	1	0	100	10	700	550000	-1	-1	734	900000	702	500000	712	350000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	595	917	1655	952	1190	1357	1492	1560	1764	2035	500	100	200	100	100	60000	22840	
22842	±‰“Ï¡ÈÕ√ ﬁ	2284	85	9	1	0	100	10	700	550000	-1	-1	734	900000	702	500000	712	350000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	619	954	1723	991	1239	1357	1492	1560	1764	2035	500	100	200	100	100	60000	22840	
22843	±‰“Ï¡ÈÕ√ ﬁ	2284	85	9	1	0	100	10	700	550000	-1	-1	734	900000	702	500000	712	350000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	644	992	1791	1031	1288	1357	1492	1560	1764	2035	500	100	200	100	100	60000	22840	
22844	±‰“Ï¡ÈÕ√ ﬁ	2284	85	9	1	0	100	10	700	550000	-1	-1	734	900000	702	500000	712	350000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	668	1030	1859	1070	1337	1357	1492	1560	1764	2035	500	100	200	100	100	60000	22840	
22845	±‰“Ï¡ÈÕ√ ﬁ	2284	85	9	1	0	100	10	700	550000	-1	-1	734	900000	702	500000	712	350000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	693	1067	1927	1109	1386	1357	1492	1560	1764	2035	500	100	200	100	100	60000	22840	
22846	±‰“Ï¡ÈÕ√ ﬁ	2284	85	9	1	0	100	10	700	550000	-1	-1	734	900000	702	500000	712	350000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	717	1105	1995	1148	1435	1357	1492	1560	1764	2035	500	100	200	100	100	60000	22840	
22847	±‰“Ï¡ÈÕ√ ﬁ	2284	85	9	1	0	100	10	700	550000	-1	-1	734	900000	702	500000	712	350000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	742	1143	2063	1187	1484	1357	1492	1560	1764	2035	500	100	200	100	100	60000	22840	
22849	¡ÈÕ√ ﬁ±¶±¶	2284	85	9	0	1	100	10	700	550000	-1	-1	734	900000	702	500000	712	350000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	571	879	1587	913	1142	1357	1492	1560	1764	2035	500	100	200	100	100	60000	22840	
22850	≥…ƒÍ¡ÈÕ√ ﬁ	2285	95	9	0	0	100	10	700	600000	-1	-1	734	900000	702	550000	712	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	591	910	1644	946	1183	1459	1604	1677	1896	2188	500	100	200	100	100	60000	22850	
22851	±‰“Ï¡ÈÕ√ ﬁ	2285	95	9	1	0	100	10	700	600000	-1	-1	734	900000	702	550000	712	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	613	945	1706	981	1227	1459	1604	1677	1896	2188	500	100	200	100	100	60000	22850	
22852	±‰“Ï¡ÈÕ√ ﬁ	2285	95	9	1	0	100	10	700	600000	-1	-1	734	900000	702	550000	712	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	635	979	1767	1017	1271	1459	1604	1677	1896	2188	500	100	200	100	100	60000	22850	
22853	±‰“Ï¡ÈÕ√ ﬁ	2285	95	9	1	0	100	10	700	600000	-1	-1	734	900000	702	550000	712	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	658	1013	1829	1052	1316	1459	1604	1677	1896	2188	500	100	200	100	100	60000	22850	
22854	±‰“Ï¡ÈÕ√ ﬁ	2285	95	9	1	0	100	10	700	600000	-1	-1	734	900000	702	550000	712	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	680	1047	1891	1088	1360	1459	1604	1677	1896	2188	500	100	200	100	100	60000	22850	
22855	±‰“Ï¡ÈÕ√ ﬁ	2285	95	9	1	0	100	10	700	600000	-1	-1	734	900000	702	550000	712	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	702	1081	1952	1123	1404	1459	1604	1677	1896	2188	500	100	200	100	100	60000	22850	
22856	±‰“Ï¡ÈÕ√ ﬁ	2285	95	9	1	0	100	10	700	600000	-1	-1	734	900000	702	550000	712	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	724	1115	2014	1159	1449	1459	1604	1677	1896	2188	500	100	200	100	100	60000	22850	
22857	±‰“Ï¡ÈÕ√ ﬁ	2285	95	9	1	0	100	10	700	600000	-1	-1	734	900000	702	550000	712	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	746	1150	2076	1194	1493	1459	1604	1677	1896	2188	500	100	200	100	100	60000	22850	
22858	±‰“Ï¡ÈÕ√ ﬁ	2285	95	9	1	0	100	10	700	600000	-1	-1	734	900000	702	550000	712	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	768	1184	2137	1230	1537	1459	1604	1677	1896	2188	500	100	200	100	100	60000	22850	
22859	¡ÈÕ√ ﬁ±¶±¶	2285	95	9	0	1	100	10	700	600000	-1	-1	734	900000	702	550000	712	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	591	910	1644	946	1183	1459	1604	1677	1896	2188	500	100	200	100	100	60000	22850	
22860	≥…ƒÍ÷¡◊…Ò ﬁ	2286	5	9	0	0	1000	10	694	300000	-1	-1	661	900000	722	250000	726	100000	652	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1294	966	469	844	656	846	930	972	1099	1269	100	100	200	100	500	60000	22860	
22861	±‰“Ï÷¡◊…Ò ﬁ	2286	5	9	1	0	1000	10	694	300000	-1	-1	661	900000	722	250000	726	100000	652	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1488	1111	539	970	755	846	930	972	1099	1269	100	100	200	100	500	60000	22860	
