INT	STRING	STRING	INT	INT	INT	INT	INT	STRING	INT	STRING	INT	STRING	INT	INT	INT	INT	STRING	INT	INT	FLOAT	FLOAT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING
1382	刀光陷阱1	刀光陷阱1	4	0	0	1	1	buff_契丹庄主_刀气扩散_2021a	-1		-1		-1	0	0	0	0	1000	1000	2	2	-1	-1	12	0	0	0	0	0	0	效果1	44094	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1383	刀光陷阱2	刀光陷阱2	4	0	0	1	1	buff_契丹庄主_刀气扩散_2021b	-1		-1		-1	0	0	0	0	1000	1000	3	3	-1	-1	12	0	0	0	0	0	0	效果1	44095	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1384	刀光陷阱3	刀光陷阱3	4	0	0	1	1	buff_契丹庄主_刀气扩散_2021c	-1		-1		-1	0	0	0	0	1000	1000	4	4	-1	-1	12	0	0	0	0	0	0	效果1	44096	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1385	刀光陷阱4	刀光陷阱4	4	0	0	1	1	buff_契丹庄主_刀气扩散_2021d	-1		-1		-1	0	0	0	0	1000	1000	5	5	-1	-1	12	0	0	0	0	0	0	效果1	44097	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1386	刀光陷阱5	刀光陷阱5	4	0	0	1	1	buff_契丹庄主_刀气扩散_2021e	-1		-1		-1	0	0	0	0	1000	1000	6	6	-1	-1	12	0	0	0	0	0	0	效果1	44098	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1387	刀十字伤害陷阱	地裂伤害陷阱	4	0	0	2	12		-1		-1		-1	0	0	0	0	12000	1000	3	3	-1	-1	12	0	0	0	0	0	0	效果1	44099	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1389	猛砸	猛砸	4	0	0	1	1	hj_boss九尾灵狐_蓬尾千幻	-1		-1		-1	0	0	0	0	2500	1000	3	3	-1	-1	12	0	0	0	0	0	0	效果1	43000	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1390	荼蘼花陷阱	荼蘼花陷阱	4	0	0	1	1	hj_boss云卷舒_荼蘼花事了_陷阱	-1		-1		-1	0	0	0	0	4000	4000	3	5	-1	-1	12	0	0	0	0	0	0	效果1	43021	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1391	荼蘼花陷阱	荼蘼花陷阱	4	0	0	1	1		-1		-1		-1	0	0	0	0	3000	3000	3	5	-1	-1	12	0	0	0	0	0	0	效果1	43022	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1392	猛砸	猛砸	4	0	0	1	1	hj_boss九尾灵狐_蓬尾千幻	-1		-1		-1	0	0	0	0	2500	1000	3	3	-1	-1	12	0	0	0	0	0	0	效果1	43028	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1393	荼蘼花陷阱	荼蘼花陷阱	4	0	0	1	1	hj_boss云卷舒_荼蘼花事了_陷阱	-1		-1		-1	0	0	0	0	4000	4000	3	5	-1	-1	12	0	0	0	0	0	0	效果1	43033	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1394	荼蘼花陷阱	荼蘼花陷阱	4	0	0	1	1		-1		-1		-1	0	0	0	0	3000	3000	3	5	-1	-1	12	0	0	0	0	0	0	效果1	43034	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1395	猛砸	猛砸	4	0	0	1	1	hj_boss九尾灵狐_蓬尾千幻	-1		-1		-1	0	0	0	0	2500	1000	3	3	-1	-1	12	0	0	0	0	0	0	效果1	43040	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1396	荼蘼花陷阱	荼蘼花陷阱	4	0	0	1	1	hj_boss云卷舒_荼蘼花事了_陷阱	-1		-1		-1	0	0	0	0	4000	4000	3	5	-1	-1	12	0	0	0	0	0	0	效果1	43045	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1397	荼蘼花陷阱	荼蘼花陷阱	4	0	0	1	1		-1		-1		-1	0	0	0	0	3000	3000	3	5	-1	-1	12	0	0	0	0	0	0	效果1	43046	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1398	猛砸	猛砸	4	0	0	1	1	hj_boss九尾灵狐_蓬尾千幻	-1		-1		-1	0	0	0	0	2500	1000	3	3	-1	-1	12	0	0	0	0	0	0	效果1	43052	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1399	荼蘼花陷阱	荼蘼花陷阱	4	0	0	1	1	hj_boss云卷舒_荼蘼花事了_陷阱	-1		-1		-1	0	0	0	0	4000	4000	3	5	-1	-1	12	0	0	0	0	0	0	效果1	43057	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1400	荼蘼花陷阱	荼蘼花陷阱	4	0	0	1	1		-1		-1		-1	0	0	0	0	3000	3000	3	5	-1	-1	12	0	0	0	0	0	0	效果1	43058	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1401	猛砸	猛砸	4	0	0	1	1	hj_boss九尾灵狐_蓬尾千幻	-1		-1		-1	0	0	0	0	2500	1000	3	3	-1	-1	12	0	0	0	0	0	0	效果1	43064	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1402	荼蘼花陷阱	荼蘼花陷阱	4	0	0	1	1	hj_boss云卷舒_荼蘼花事了_陷阱	-1		-1		-1	0	0	0	0	4000	4000	3	5	-1	-1	12	0	0	0	0	0	0	效果1	43069	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1403	荼蘼花陷阱	荼蘼花陷阱	4	0	0	1	1		-1		-1		-1	0	0	0	0	3000	3000	3	5	-1	-1	12	0	0	0	0	0	0	效果1	43070	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1404	猛砸	猛砸	4	0	0	1	1	hj_boss九尾灵狐_蓬尾千幻	-1		-1		-1	0	0	0	0	2500	1000	3	3	-1	-1	12	0	0	0	0	0	0	效果1	43076	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1405	荼蘼花陷阱	荼蘼花陷阱	4	0	0	1	1	hj_boss云卷舒_荼蘼花事了_陷阱	-1		-1		-1	0	0	0	0	4000	4000	3	5	-1	-1	12	0	0	0	0	0	0	效果1	43081	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1406	荼蘼花陷阱	荼蘼花陷阱	4	0	0	1	1		-1		-1		-1	0	0	0	0	3000	3000	3	5	-1	-1	12	0	0	0	0	0	0	效果1	43082	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1407	猛砸	猛砸	4	0	0	1	1	hj_boss九尾灵狐_蓬尾千幻	-1		-1		-1	0	0	0	0	2500	1000	3	3	-1	-1	12	0	0	0	0	0	0	效果1	43088	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1408	荼蘼花陷阱	荼蘼花陷阱	4	0	0	1	1	hj_boss云卷舒_荼蘼花事了_陷阱	-1		-1		-1	0	0	0	0	4000	4000	3	5	-1	-1	12	0	0	0	0	0	0	效果1	43093	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1409	荼蘼花陷阱	荼蘼花陷阱	4	0	0	1	1		-1		-1		-1	0	0	0	0	3000	3000	3	5	-1	-1	12	0	0	0	0	0	0	效果1	43094	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1410	猛砸	猛砸	4	0	0	1	1	hj_boss九尾灵狐_蓬尾千幻	-1		-1		-1	0	0	0	0	2500	1000	3	3	-1	-1	12	0	0	0	0	0	0	效果1	43100	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1411	荼蘼花陷阱	荼蘼花陷阱	4	0	0	1	1	hj_boss云卷舒_荼蘼花事了_陷阱	-1		-1		-1	0	0	0	0	4000	4000	3	5	-1	-1	12	0	0	0	0	0	0	效果1	44113	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1412	荼蘼花陷阱	荼蘼花陷阱	4	0	0	1	1		-1		-1		-1	0	0	0	0	3000	3000	3	5	-1	-1	12	0	0	0	0	0	0	效果1	44114	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1413	猛砸	猛砸	4	0	0	1	1	hj_boss九尾灵狐_蓬尾千幻	-1		-1		-1	0	0	0	0	2500	1000	3	3	-1	-1	12	0	0	0	0	0	0	效果1	44120	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1414	荼蘼花陷阱	荼蘼花陷阱	4	0	0	1	1	hj_boss云卷舒_荼蘼花事了_陷阱	-1		-1		-1	0	0	0	0	4000	4000	3	5	-1	-1	12	0	0	0	0	0	0	效果1	44125	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1415	荼蘼花陷阱	荼蘼花陷阱	4	0	0	1	1		-1		-1		-1	0	0	0	0	3000	3000	3	5	-1	-1	12	0	0	0	0	0	0	效果1	44126	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1416	猛砸	猛砸	4	0	0	1	1	hj_boss九尾灵狐_蓬尾千幻	-1		-1		-1	0	0	0	0	2500	1000	3	3	-1	-1	12	0	0	0	0	0	0	效果1	44132	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1417	荼蘼花陷阱	荼蘼花陷阱	4	0	0	1	1	hj_boss云卷舒_荼蘼花事了_陷阱	-1		-1		-1	0	0	0	0	4000	4000	3	5	-1	-1	12	0	0	0	0	0	0	效果1	44137	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1418	荼蘼花陷阱	荼蘼花陷阱	4	0	0	1	1		-1		-1		-1	0	0	0	0	3000	3000	3	5	-1	-1	12	0	0	0	0	0	0	效果1	44138	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1419	猛砸	猛砸	4	0	0	1	1	hj_boss九尾灵狐_蓬尾千幻	-1		-1		-1	0	0	0	0	2500	1000	3	3	-1	-1	12	0	0	0	0	0	0	效果1	44144	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1420	荼蘼花陷阱	荼蘼花陷阱	4	0	0	1	1	hj_boss云卷舒_荼蘼花事了_陷阱	-1		-1		-1	0	0	0	0	4000	4000	3	5	-1	-1	12	0	0	0	0	0	0	效果1	44149	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1421	荼蘼花陷阱	荼蘼花陷阱	4	0	0	1	1		-1		-1		-1	0	0	0	0	3000	3000	3	5	-1	-1	12	0	0	0	0	0	0	效果1	44150	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1422	猛砸	猛砸	4	0	0	1	1	hj_boss九尾灵狐_蓬尾千幻	-1		-1		-1	0	0	0	0	2500	1000	3	3	-1	-1	12	0	0	0	0	0	0	效果1	44156	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1423	流沙围剿	流沙围剿	4	0	0	1	1	hj_buff_boss秦皇地宫将军17_技能B陷阱预警	-1	hj_buff_boss秦皇地宫将军17_技能B陷阱	-1		-1	0	0	0	0	4000	4000	4	4	-1	-1	30	0	0	0	0	0	0	效果1	44209	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1424	神兽之火陷阱（奇遇）	荒兽之火陷阱	4	0	0	1	1	boss_2022神兽通用技能1陷阱预警	-1	boss_2022神兽通用技能1陷阱爆炸	-1		-1	0	0	0	0	2500	-1	3	3	-1	-1	12	0	0	0	0	0	0	效果1	44219	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1425	神兽之魂陷阱（奇遇）	神兽之魂陷阱	4	0	0	1	1	boss_2022神兽通用技能2陷阱预警	-1	boss_2022神兽通用技能2陷阱爆炸	-1		-1	0	0	0	0	2500	-1	4	4	-1	-1	12	0	0	0	0	0	0	效果1	44220	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1426	烽火连城陷阱	烽火连城陷阱	4	0	0	1	1		-1		-1		-1	0	0	0	0	4000	4000	5	5	-1	-1	12	0	0	0	0	0	0	效果1	44439	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1427	鹰击长空陷阱（60-69）	鹰击长空陷阱（60-69）	4	0	0	1	1	HJ_boss_天山_鹰击长空_陷阱A	-1		-1		-1	0	0	0	0	3000	3000	2	2	-1	-1	12	0	0	0	0	0	0	效果1	44462	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1428	鹰击长空陷阱（70-79）	鹰击长空陷阱（70-79）	4	0	0	1	1	HJ_boss_天山_鹰击长空_陷阱A	-1		-1		-1	0	0	0	0	3000	3000	2	2	-1	-1	12	0	0	0	0	0	0	效果1	44462	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1429	鹰击长空陷阱（80-89）	鹰击长空陷阱（80-89）	4	0	0	1	1	HJ_boss_天山_鹰击长空_陷阱A	-1		-1		-1	0	0	0	0	3000	3000	2	2	-1	-1	12	0	0	0	0	0	0	效果1	44462	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1430	鹰击长空陷阱（90-99）	鹰击长空陷阱（90-99）	4	0	0	1	1	HJ_boss_天山_鹰击长空_陷阱A	-1		-1		-1	0	0	0	0	3000	3000	2	2	-1	-1	12	0	0	0	0	0	0	效果1	44462	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1431	鹰击长空陷阱（100-109）	鹰击长空陷阱（100-109）	4	0	0	1	1	HJ_boss_天山_鹰击长空_陷阱A	-1		-1		-1	0	0	0	0	3000	3000	2	2	-1	-1	12	0	0	0	0	0	0	效果1	44462	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1432	鹰击长空陷阱（110-119）	鹰击长空陷阱（110-119）	4	0	0	1	1	HJ_boss_天山_鹰击长空_陷阱A	-1		-1		-1	0	0	0	0	3000	3000	2	2	-1	-1	12	0	0	0	0	0	0	效果1	44462	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1433	十面埋伏陷阱（60-69）	十面埋伏陷阱（60-69）	4	0	0	1	1	HJ_boss_天山_十面埋伏_聚气	-1	HJ_boss_天山_十面埋伏_爆炸	-1		-1	0	0	0	0	4000	4000	4	4	-1	-1	12	0	0	0	0	0	0	效果1	44483	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1434	十面埋伏陷阱（70-79）	十面埋伏陷阱（70-79）	4	0	0	1	1	HJ_boss_天山_十面埋伏_聚气	-1	HJ_boss_天山_十面埋伏_爆炸	-1		-1	0	0	0	0	4000	4000	4	4	-1	-1	12	0	0	0	0	0	0	效果1	44483	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1435	十面埋伏陷阱（80-89）	十面埋伏陷阱（80-89）	4	0	0	1	1	HJ_boss_天山_十面埋伏_聚气	-1	HJ_boss_天山_十面埋伏_爆炸	-1		-1	0	0	0	0	4000	4000	4	4	-1	-1	12	0	0	0	0	0	0	效果1	44483	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1436	十面埋伏陷阱（90-99）	十面埋伏陷阱（90-99）	4	0	0	1	1	HJ_boss_天山_十面埋伏_聚气	-1	HJ_boss_天山_十面埋伏_爆炸	-1		-1	0	0	0	0	4000	4000	4	4	-1	-1	12	0	0	0	0	0	0	效果1	44483	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1437	十面埋伏陷阱（100-109）	十面埋伏陷阱（100-109）	4	0	0	1	1	HJ_boss_天山_十面埋伏_聚气	-1	HJ_boss_天山_十面埋伏_爆炸	-1		-1	0	0	0	0	4000	4000	4	4	-1	-1	12	0	0	0	0	0	0	效果1	44483	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1438	十面埋伏陷阱（110-119）	十面埋伏陷阱（110-119）	4	0	0	1	1	HJ_boss_天山_十面埋伏_聚气	-1	HJ_boss_天山_十面埋伏_爆炸	-1		-1	0	0	0	0	4000	4000	4	4	-1	-1	12	0	0	0	0	0	0	效果1	44483	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1439	定海神针（60-69）		4	0	0	2	10	HJ_boss_逍遥_定海神针_陷阱	-1		-1		-1	0	0	0	0	10000	1000	10	5	-1	-1	12	0	0	0	0	0	0	效果1	44502	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1440	定海神针（70-79）		4	0	0	2	10	HJ_boss_逍遥_定海神针_陷阱	-1		-1		-1	0	0	0	0	10000	1000	10	5	-1	-1	12	0	0	0	0	0	0	效果1	44502	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1441	定海神针（80-89）		4	0	0	2	10	HJ_boss_逍遥_定海神针_陷阱	-1		-1		-1	0	0	0	0	10000	1000	10	5	-1	-1	12	0	0	0	0	0	0	效果1	44502	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1442	定海神针（90-99）		4	0	0	2	10	HJ_boss_逍遥_定海神针_陷阱	-1		-1		-1	0	0	0	0	10000	1000	10	5	-1	-1	12	0	0	0	0	0	0	效果1	44502	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1443	定海神针（100-109）		4	0	0	2	10	HJ_boss_逍遥_定海神针_陷阱	-1		-1		-1	0	0	0	0	10000	1000	10	5	-1	-1	12	0	0	0	0	0	0	效果1	44502	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1444	定海神针（110-119）		4	0	0	2	10	HJ_boss_逍遥_定海神针_陷阱	-1		-1		-1	0	0	0	0	10000	1000	10	5	-1	-1	12	0	0	0	0	0	0	效果1	44502	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1445	步步生花（60-69）	步步生花（60-69）	4	0	0	3	1	HJ_boss_逍遥_步步生花_陷阱	-1	HJ_boss_逍遥_步步生花_陷阱爆炸	-1		-1	0	0	0	0	4000	1000	2	2	-1	-1	12	0	0	0	0	0	0	效果1	44508	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1446	步步生花（70-79）	步步生花（70-79）	4	0	0	3	1	HJ_boss_逍遥_步步生花_陷阱	-1	HJ_boss_逍遥_步步生花_陷阱爆炸	-1		-1	0	0	0	0	4000	1000	2	2	-1	-1	12	0	0	0	0	0	0	效果1	44508	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1447	步步生花（80-89）	步步生花（80-89）	4	0	0	3	1	HJ_boss_逍遥_步步生花_陷阱	-1	HJ_boss_逍遥_步步生花_陷阱爆炸	-1		-1	0	0	0	0	4000	1000	2	2	-1	-1	12	0	0	0	0	0	0	效果1	44508	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1448	步步生花（90-99）	步步生花（90-99）	4	0	0	3	1	HJ_boss_逍遥_步步生花_陷阱	-1	HJ_boss_逍遥_步步生花_陷阱爆炸	-1		-1	0	0	0	0	4000	1000	2	2	-1	-1	12	0	0	0	0	0	0	效果1	44508	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1449	步步生花（100-109）	步步生花（100-109）	4	0	0	3	1	HJ_boss_逍遥_步步生花_陷阱	-1	HJ_boss_逍遥_步步生花_陷阱爆炸	-1		-1	0	0	0	0	4000	1000	2	2	-1	-1	12	0	0	0	0	0	0	效果1	44508	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1450	步步生花（110-119）	步步生花（110-119）	4	0	0	3	1	HJ_boss_逍遥_步步生花_陷阱	-1	HJ_boss_逍遥_步步生花_陷阱爆炸	-1		-1	0	0	0	0	4000	1000	2	2	-1	-1	12	0	0	0	0	0	0	效果1	44508	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1451	三环套月	三环套月	4	0	0	1	1	HJ_boss_武当_三环套月_陷阱	-1	HJ_boss_武当_三环套月_陷阱爆炸	-1		-1	0	0	0	0	3000	3000	5	5	-1	-1	12	0	0	0	0	0	0	效果1	44510	效果2	44511	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1452	七星聚首	七星聚首	4	0	0	1	1	HJ_boss_武当_七星聚首_陷阱	-1	HJ_boss_武当_七星聚首_陷阱爆炸	-1		-1	0	0	0	0	3000	3000	6	6	-1	-1	12	0	0	0	0	0	0	效果1	44514	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1453	野狗陷阱1	野狗陷阱1	4	0	0	1	1	HJ_boss_丐帮_如影随形_陷阱	-1	HJ_boss_丐帮_如影随形_陷阱爆炸	-1		-1	0	0	0	0	3000	3000	2	2	-1	-1	12	0	0	0	0	0	0	效果1	44525	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1454	野狗陷阱2	野狗陷阱2	4	0	0	2	5	HJ_boss_丐帮_如影随形_陷阱	-1	HJ_boss_丐帮_如影随形_陷阱爆炸	-1		-1	0	0	0	0	5000	1000	2	2	-1	-1	12	0	0	0	0	0	0	效果1	44526	效果2	44527	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1455	横扫乾坤预警	横扫乾坤预警	0	1	0	0	0	HJ_boss_丐帮_技能3_预警	-1	HJ_boss_丐帮_技能3_瞬发	-1		-1	0	0	0	0	5000	5000	0	0	-1	-1	0	0	0	0	0	0	0	效果1	-1	效果2	-1	效果3几率	-1	效果3	-1		0		0		0		0		0		0		0		0		0		0		0		0	
1456	怒火连斩陷阱	怒火连斩陷阱	4	0	0	2	-1	HJ_boss_明教高手17_技能1陷阱	-1		-1		-1	0	0	0	0	3600000	1500	3	3	-1	-1	12	0	0	0	0	0	0	效果1	44401	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1457	烽火连城陷阱	烽火连城陷阱	4	0	0	1	1		-1		-1		-1	0	0	0	0	4000	4000	5	5	-1	-1	12	0	0	0	0	0	0	效果1	44645	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1458	定海神针（110-119）		4	0	0	2	10	HJ_boss_逍遥_定海神针_陷阱	-1		-1		-1	0	0	0	0	10000	1000	10	5	-1	-1	12	0	0	0	0	0	0	效果1	44442	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1459	步步生花（110-119）	步步生花（110-119）	4	0	0	3	1	HJ_boss_逍遥_步步生花_陷阱	-1	HJ_boss_逍遥_步步生花_陷阱爆炸	-1		-1	0	0	0	0	4000	1000	2	2	-1	-1	12	0	0	0	0	0	0	效果1	44443	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1460	三环套月	三环套月	4	0	0	1	1	HJ_boss_武当_三环套月_陷阱	-1	HJ_boss_武当_三环套月_陷阱爆炸	-1		-1	0	0	0	0	3000	3000	5	5	-1	-1	12	0	0	0	0	0	0	效果1	44444	效果2	44445	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1461	七星聚首	七星聚首	4	0	0	1	1	HJ_boss_武当_七星聚首_陷阱	-1	HJ_boss_武当_七星聚首_陷阱爆炸	-1		-1	0	0	0	0	3000	3000	6	6	-1	-1	12	0	0	0	0	0	0	效果1	44449	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1462	野狗陷阱1	野狗陷阱1	4	0	0	1	1	HJ_boss_丐帮_如影随形_陷阱	-1	HJ_boss_丐帮_如影随形_陷阱爆炸	-1		-1	0	0	0	0	3000	3000	2	2	-1	-1	12	0	0	0	0	0	0	效果1	44452	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1463	野狗陷阱2	野狗陷阱2	4	0	0	2	5	HJ_boss_丐帮_如影随形_陷阱	-1	HJ_boss_丐帮_如影随形_陷阱爆炸	-1		-1	0	0	0	0	5000	1000	2	2	-1	-1	12	0	0	0	0	0	0	效果1	44457	效果2	44458	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1464	怒火连斩陷阱	怒火连斩陷阱	4	0	0	2	-1	HJ_boss_明教高手17_技能1陷阱	-1		-1		-1	0	0	0	0	3600000	1500	3	3	-1	-1	12	0	0	0	0	0	0	效果1	44647	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1465	烽火连城陷阱	烽火连城陷阱	4	0	0	1	1		-1		-1		-1	0	0	0	0	4000	4000	5	5	-1	-1	12	0	0	0	0	0	0	效果1	44646	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
