INT	INT	INT	INT	INT	STRING	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT
30307026	3	3	7	26	PeiFang_6	通灵蛊方剂	通灵蛊方剂。#r产出药品功能：增加灵气15点，持续30分。#r#c00FF00（右键点击即可学习）	1	10000	50	9	10	700259	55	1	15	1	-1	4	配方	1	259	2005	-1	0
30307027	3	3	7	27	PeiFang_6	太极蛊方剂	太极蛊方剂。#r产出药品功能：增加灵气30点，持续30分。#r#c00FF00（右键点击即可学习）	1	40000	600	9	10	700260	55	1	15	4	-1	4	配方	2	260	2005	-1	0
30307028	3	3	7	28	PeiFang_6	圣灵蛊方剂	圣灵蛊方剂。#r产出药品功能：增加灵气50点，持续30分。#r#c00FF00（右键点击即可学习）	1	100000	4500	9	10	713501	55	1	15	10	-1	4	配方	3	261	2005	-1	0
30307029	3	3	7	29	PeiFang_6	壮骨晶方剂	壮骨晶方剂。#r产出药品功能：增加体力15点，持续30分。#r#c00FF00（右键点击即可学习）	1	10000	50	9	10	700262	55	1	14	1	-1	4	配方	1	262	2005	-1	0
30307030	3	3	7	30	PeiFang_6	强身晶方剂	强身晶方剂。#r产出药品功能：增加体力30点，持续30分。#r#c00FF00（右键点击即可学习）	1	40000	600	9	10	700263	55	1	14	4	-1	4	配方	2	263	2005	-1	0
30307031	3	3	7	31	PeiFang_6	护体晶方剂	护体晶方剂。#r产出药品功能：增加体力50点，持续30分。#r#c00FF00（右键点击即可学习）	1	100000	4500	9	10	713501	55	1	14	10	-1	4	配方	3	264	2005	-1	0
30307032	3	3	7	32	PeiFang_6	壮骨舍利方剂	壮骨舍利方剂。#r产出药品功能：增加体力15点，持续30分。#r#c00FF00（右键点击即可学习）	1	10000	50	9	10	700265	55	1	11	1	-1	4	配方	1	265	2005	-1	0
30307033	3	3	7	33	PeiFang_6	强身舍利方剂	强身舍利方剂。#r产出药品功能：增加体力30点，持续30分。#r#c00FF00（右键点击即可学习）	1	40000	600	9	10	700266	55	1	11	4	-1	4	配方	2	266	2005	-1	0
30307034	3	3	7	34	PeiFang_6	护体舍利方剂	护体舍利方剂。#r产出药品功能：增加体力50点，持续30分。#r#c00FF00（右键点击即可学习）	1	90000	3600	9	10	713501	55	1	11	9	-1	4	配方	3	267	2005	-1	0
30307035	3	3	7	35	PeiFang_6	壮骨丹方剂	壮骨丹方剂。#r产出药品功能：增加体力15点，持续30分。#r#c00FF00（右键点击即可学习）	1	10000	50	9	10	700268	55	1	18	1	-1	4	配方	1	268	2005	-1	0
30307036	3	3	7	36	PeiFang_6	强身丹方剂	强身丹方剂。#r产出药品功能：增加体力30点，持续30分。#r#c00FF00（右键点击即可学习）	1	40000	600	9	10	700269	55	1	18	4	-1	4	配方	2	269	2005	-1	0
30307037	3	3	7	37	PeiFang_6	护体丹方剂	护体丹方剂。#r产出药品功能：增加体力50点，持续30分。#r#c00FF00（右键点击即可学习）	1	90000	3600	9	10	713501	55	1	18	9	-1	4	配方	3	270	2005	-1	0
30307038	3	3	7	38	PeiFang_6	壮骨帖方剂	壮骨帖方剂。#r产出药品功能：增加体力15点，持续30分。#r#c00FF00（右键点击即可学习）	1	10000	50	9	10	700271	55	1	19	1	-1	4	配方	1	271	2005	-1	0
30307039	3	3	7	39	PeiFang_6	强身帖方剂	强身帖方剂。#r产出药品功能：增加体力30点，持续30分。#r#c00FF00（右键点击即可学习）	1	40000	600	9	10	700272	55	1	19	4	-1	4	配方	2	272	2005	-1	0
30307040	3	3	7	40	PeiFang_6	护体帖方剂	护体帖方剂。#r产出药品功能：增加体力50点，持续30分。#r#c00FF00（右键点击即可学习）	1	90000	3600	9	10	713501	55	1	19	9	-1	4	配方	3	273	2005	-1	0
30307041	3	3	7	41	PeiFang_6	壮骨蛊方剂	壮骨蛊方剂。#r产出药品功能：增加体力15点，持续30分。#r#c00FF00（右键点击即可学习）	1	10000	50	9	10	700274	55	1	15	1	-1	4	配方	1	274	2005	-1	0
30307042	3	3	7	42	PeiFang_6	强身蛊方剂	强身蛊方剂。#r产出药品功能：增加体力30点，持续30分。#r#c00FF00（右键点击即可学习）	1	40000	600	9	10	700275	55	1	15	4	-1	4	配方	2	275	2005	-1	0
30307043	3	3	7	43	PeiFang_6	护体蛊方剂	护体蛊方剂。#r产出药品功能：增加体力50点，持续30分。#r#c00FF00（右键点击即可学习）	1	90000	3600	9	10	713501	55	1	15	9	-1	4	配方	3	276	2005	-1	0
30307044	3	3	7	44	PeiFang_6	灵巧蛊方剂	灵巧蛊方剂。#r产出药品功能：增加身法15点，持续30分。#r#c00FF00（右键点击即可学习）	1	10000	50	9	10	700277	55	1	15	1	-1	4	配方	1	277	2005	-1	0
30307045	3	3	7	45	PeiFang_6	燕行蛊方剂	燕行蛊方剂。#r产出药品功能：增加身法30点，持续30分。#r#c00FF00（右键点击即可学习）	1	40000	600	9	10	700278	55	1	15	4	-1	4	配方	2	278	2005	-1	0
30307046	3	3	7	46	PeiFang_6	神行蛊方剂	神行蛊方剂。#r产出药品功能：增加身法50点，持续30分。#r#c00FF00（右键点击即可学习）	1	70000	2100	9	10	700279	55	1	15	7	-1	4	配方	3	279	2005	-1	0
30307047	3	3	7	47	PeiFang_6	灵巧火方剂	灵巧火方剂。#r产出药品功能：增加身法15点，持续30分。#r#c00FF00（右键点击即可学习）	1	10000	50	9	10	700280	55	1	12	1	-1	4	配方	1	280	2005	-1	0
30307048	3	3	7	48	PeiFang_6	燕行火方剂	燕行火方剂。#r产出药品功能：增加身法30点，持续30分。#r#c00FF00（右键点击即可学习）	1	40000	600	9	10	700281	55	1	12	4	-1	4	配方	2	281	2005	-1	0
30307049	3	3	7	49	PeiFang_6	神行火方剂	神行火方剂。#r产出药品功能：增加身法50点，持续30分。#r#c00FF00（右键点击即可学习）	1	90000	3600	9	10	713501	55	1	12	9	-1	4	配方	3	282	2005	-1	0
30307050	3	3	7	50	PeiFang_6	灵巧酒方剂	灵巧酒方剂。#r产出药品功能：增加身法15点，持续30分。#r#c00FF00（右键点击即可学习）	1	10000	50	9	10	700283	55	1	13	1	-1	4	配方	1	283	2005	-1	0
30307051	3	3	7	51	PeiFang_6	燕行酒方剂	燕行酒方剂。#r产出药品功能：增加身法30点，持续30分。#r#c00FF00（右键点击即可学习）	1	40000	600	9	10	700284	55	1	13	4	-1	4	配方	2	284	2005	-1	0
30307052	3	3	7	52	PeiFang_6	神行酒方剂	神行酒方剂。#r产出药品功能：增加身法50点，持续30分。#r#c00FF00（右键点击即可学习）	1	70000	2100	9	10	700285	55	1	13	7	-1	4	配方	3	285	2005	-1	0
30307053	3	3	7	53	PeiFang_6	灵巧帖方剂	灵巧帖方剂。#r产出药品功能：增加身法15点，持续30分。#r#c00FF00（右键点击即可学习）	1	10000	50	9	10	700286	55	1	19	1	-1	4	配方	1	286	2005	-1	0
30307054	3	3	7	54	PeiFang_6	燕行帖方剂	燕行帖方剂。#r产出药品功能：增加身法30点，持续30分。#r#c00FF00（右键点击即可学习）	1	40000	600	9	10	700287	55	1	19	4	-1	4	配方	2	287	2005	-1	0
30307055	3	3	7	55	PeiFang_6	神行帖方剂	神行帖方剂。#r产出药品功能：增加身法50点，持续30分。#r#c00FF00（右键点击即可学习）	1	70000	2100	9	10	700288	55	1	19	7	-1	4	配方	3	288	2005	-1	0
30307056	3	3	7	56	PeiFang_6	灵巧晶方剂	灵巧晶方剂。#r产出药品功能：增加身法15点，持续30分。#r#c00FF00（右键点击即可学习）	1	10000	50	9	10	700289	55	1	14	1	-1	4	配方	1	289	2005	-1	0
30307057	3	3	7	57	PeiFang_6	燕行晶方剂	燕行晶方剂。#r产出药品功能：增加身法30点，持续30分。#r#c00FF00（右键点击即可学习）	1	40000	600	9	10	700290	55	1	14	4	-1	4	配方	2	290	2005	-1	0
30307058	3	3	7	58	PeiFang_6	神行晶方剂	神行晶方剂。#r产出药品功能：增加身法50点，持续30分。#r#c00FF00（右键点击即可学习）	1	70000	2100	9	10	700291	55	1	14	7	-1	4	配方	3	291	2005	-1	0
30307059	3	3	7	59	PeiFang_6	小佛舍利方剂	小佛舍利方剂。#r产出药品功能：增加毒抗15点，持续30分。#r#c00FF00（右键点击即可学习）	1	10000	50	9	10	700292	55	1	11	1	-1	4	配方	1	292	2005	-1	0
30307060	3	3	7	60	PeiFang_6	大佛舍利方剂	大佛舍利方剂。#r产出药品功能：增加毒抗30点，持续30分。#r#c00FF00（右键点击即可学习）	1	40000	600	9	10	700293	55	1	11	4	-1	4	配方	2	293	2005	-1	0
30307061	3	3	7	61	PeiFang_6	弥勒舍利方剂	弥勒舍利方剂。#r产出药品功能：增加毒抗50点，持续30分。#r#c00FF00（右键点击即可学习）	1	70000	2100	9	10	700294	55	1	11	7	-1	4	配方	3	294	2005	-1	0
30307062	3	3	7	62	PeiFang_6	闪避蛊方剂	闪避蛊方剂。#r产出药品功能：增加闪避50点，持续30分。#r#c00FF00（右键点击即可学习）	1	30000	300	9	10	700295	55	1	15	3	-1	4	配方	1	295	2005	-1	0
30307063	3	3	7	63	PeiFang_6	躲闪蛊方剂	躲闪蛊方剂。#r产出药品功能：增加闪避150点，持续30分。#r#c00FF00（右键点击即可学习）	1	50000	1000	9	10	700296	55	1	15	5	-1	4	配方	4	296	2005	-1	0
30307064	3	3	7	64	PeiFang_6	菩提舍利方剂	菩提舍利方剂。#r产出药品功能：增加闪避50点，持续30分。#r#c00FF00（右键点击即可学习）	1	30000	300	9	10	700297	55	1	11	3	-1	4	配方	1	297	2005	-1	0
30307065	3	3	7	65	PeiFang_6	罗汉舍利方剂	罗汉舍利方剂。#r产出药品功能：增加闪避150点，持续30分。#r#c00FF00（右键点击即可学习）	1	50000	1000	9	10	700298	55	1	11	5	-1	4	配方	4	298	2005	-1	0
30307066	3	3	7	66	PeiFang_6	精炼火方剂	精炼火方剂。#r产出药品功能：增加冰抗15点，持续30分。#r#c00FF00（右键点击即可学习）	1	10000	50	9	10	700299	55	1	12	1	-1	4	配方	1	299	2005	-1	0
30307067	3	3	7	67	PeiFang_6	赤炼火方剂	赤炼火方剂。#r产出药品功能：增加冰抗30点，持续30分。#r#c00FF00（右键点击即可学习）	1	40000	600	9	10	700300	55	1	12	4	-1	4	配方	2	300	2005	-1	0
30307068	3	3	7	68	PeiFang_6	神炼火方剂	神炼火方剂。#r产出药品功能：增加冰抗50点，持续30分。#r#c00FF00（右键点击即可学习）	1	70000	2100	9	10	700301	55	1	12	7	-1	4	配方	3	301	2005	-1	0
30307069	3	3	7	69	PeiFang_6	玄防虫酒方剂	玄防虫酒方剂。#r产出药品功能：增加玄抗15点，持续30分。#r#c00FF00（右键点击即可学习）	1	10000	50	9	10	700302	55	1	13	1	-1	4	配方	1	302	2005	-1	0
30307070	3	3	7	70	PeiFang_6	玄防药酒方剂	玄防药酒方剂。#r产出药品功能：增加玄抗30点，持续30分。#r#c00FF00（右键点击即可学习）	1	30000	300	9	10	700303	55	1	13	3	-1	4	配方	2	303	2005	-1	0
30307071	3	3	7	71	PeiFang_6	玄防蛇酒方剂	玄防蛇酒方剂。#r产出药品功能：增加玄抗50点，持续30分。#r#c00FF00（右键点击即可学习）	1	50000	1000	9	10	700304	55	1	13	5	-1	4	配方	3	304	2005	-1	0
30307072	3	3	7	72	PeiFang_6	花子虫酒方剂	花子虫酒方剂。#r产出药品功能：增加闪避50点，持续30分。#r#c00FF00（右键点击即可学习）	1	70000	2100	9	10	700305	55	1	13	7	-1	4	配方	1	305	2005	-1	0
30307073	3	3	7	73	PeiFang_6	花子蛇酒方剂	花子蛇酒方剂。#r产出药品功能：增加闪避150点，持续30分。#r#c00FF00（右键点击即可学习）	1	90000	3600	9	10	700306	55	1	13	9	-1	4	配方	4	306	2005	-1	0
30307074	3	3	7	74	PeiFang_6	瘴气毒方剂	瘴气毒方剂。#r产出药品功能：增加玄抗15点，持续30分。#r#c00FF00（右键点击即可学习）	1	10000	50	9	10	700307	55	1	16	1	-1	4	配方	1	307	2005	-1	0
30307075	3	3	7	75	PeiFang_6	寒湿毒方剂	寒湿毒方剂。#r产出药品功能：增加玄抗30点，持续30分。#r#c00FF00（右键点击即可学习）	1	40000	600	9	10	700308	55	1	16	4	-1	4	配方	2	308	2005	-1	0
30307076	3	3	7	76	PeiFang_6	云气毒方剂	云气毒方剂。#r产出药品功能：增加玄抗50点，持续30分。#r#c00FF00（右键点击即可学习）	1	70000	2100	9	10	700309	55	1	16	7	-1	4	配方	3	309	2005	-1	0
30307077	3	3	7	77	PeiFang_6	铜皮丹方剂	铜皮丹方剂。#r产出药品功能：增加毒抗15点，持续30分。#r#c00FF00（右键点击即可学习）	1	10000	50	9	10	700310	55	1	18	1	-1	4	配方	1	310	2005	-1	0
30307078	3	3	7	78	PeiFang_6	铁皮丹方剂	铁皮丹方剂。#r产出药品功能：增加毒抗30点，持续30分。#r#c00FF00（右键点击即可学习）	1	30000	300	9	10	713501	55	1	18	3	-1	4	配方	2	311	2005	-1	0
30307079	3	3	7	79	PeiFang_6	龙骨丹方剂	龙骨丹方剂。#r产出药品功能：增加毒抗50点，持续30分。#r#c00FF00（右键点击即可学习）	1	70000	2100	9	10	700312	55	1	18	7	-1	4	配方	3	312	2005	-1	0
30307080	3	3	7	80	PeiFang_6	远山帖方剂	远山帖方剂。#r产出药品功能：增加闪避50点，持续30分。#r#c00FF00（右键点击即可学习）	1	10000	50	9	10	700313	55	1	19	1	-1	4	配方	1	313	2005	-1	0
30307081	3	3	7	81	PeiFang_6	流云帖方剂	流云帖方剂。#r产出药品功能：增加闪避150点，持续30分。#r#c00FF00（右键点击即可学习）	1	40000	600	9	10	700314	55	1	19	4	-1	4	配方	2	314	2005	-1	0
30307082	3	3	7	82	PeiFang_6	残阳帖方剂	残阳帖方剂。#r产出药品功能：增加闪避250点，持续30分。#r#c00FF00（右键点击即可学习）	1	70000	2100	9	10	700315	55	1	19	7	-1	4	配方	3	315	2005	-1	0
30307083	3	3	7	83	PeiFang_6	水镜符方剂	水镜符方剂。#r产出药品功能：增加冰抗15点，持续30分。#r#c00FF00（右键点击即可学习）	1	10000	50	9	10	700316	55	1	17	1	-1	4	配方	1	316	2005	-1	0
30307084	3	3	7	84	PeiFang_6	寒冰符方剂	寒冰符方剂。#r产出药品功能：增加冰抗30点，持续30分。#r#c00FF00（右键点击即可学习）	1	40000	600	9	10	700317	55	1	17	4	-1	4	配方	2	317	2005	-1	0
30307085	3	3	7	85	PeiFang_6	玄冰符方剂	玄冰符方剂。#r产出药品功能：增加冰抗50点，持续30分。#r#c00FF00（右键点击即可学习）	1	100000	4500	9	10	713501	55	1	17	10	-1	4	配方	3	318	2005	-1	0
30307086	3	3	7	86	PeiFang_6	避电符方剂	避电符方剂。#r产出药品功能：增加玄抗15点，持续30分。#r#c00FF00（右键点击即可学习）	1	10000	50	9	10	700319	55	1	17	1	-1	4	配方	1	319	2005	-1	0
30307087	3	3	7	87	PeiFang_6	避雷符方剂	避雷符方剂。#r产出药品功能：增加玄抗30点，持续30分。#r#c00FF00（右键点击即可学习）	1	40000	600	9	10	700320	55	1	17	4	-1	4	配方	2	320	2005	-1	0
30307088	3	3	7	88	PeiFang_6	无电符方剂	无电符方剂。#r产出药品功能：增加玄抗50点，持续30分。#r#c00FF00（右键点击即可学习）	1	90000	3600	9	10	713501	55	1	17	9	-1	4	配方	3	321	2005	-1	0
30307089	3	3	7	89	PeiFang_6	避火符方剂	避火符方剂。#r产出药品功能：增加火抗15点，持续30分。#r#c00FF00（右键点击即可学习）	1	10000	50	9	10	700322	55	1	17	1	-1	4	配方	1	322	2005	-1	0
30307090	3	3	7	90	PeiFang_6	避炎符方剂	避炎符方剂。#r产出药品功能：增加火抗30点，持续30分。#r#c00FF00（右键点击即可学习）	1	40000	600	9	10	700323	55	1	17	4	-1	4	配方	2	323	2005	-1	0
30307091	3	3	7	91	PeiFang_6	避焱符方剂	避焱符方剂。#r产出药品功能：增加火抗50点，持续30分。#r#c00FF00（右键点击即可学习）	1	70000	2100	9	10	700324	55	1	17	7	-1	4	配方	3	324	2005	-1	0
30307092	3	3	7	92	PeiFang_6	避毒符方剂	避毒符方剂。#r产出药品功能：增加毒抗15点，持续30分。#r#c00FF00（右键点击即可学习）	1	10000	50	9	10	700325	55	1	17	1	-1	4	配方	1	325	2005	-1	0
30307093	3	3	7	93	PeiFang_6	避瘴符方剂	避瘴符方剂。#r产出药品功能：增加毒抗30点，持续30分。#r#c00FF00（右键点击即可学习）	1	40000	600	9	10	700326	55	1	17	4	-1	4	配方	2	326	2005	-1	0
30307094	3	3	7	94	PeiFang_6	避鬼符方剂	避鬼符方剂。#r产出药品功能：增加毒抗50点，持续30分。#r#c00FF00（右键点击即可学习）	1	70000	2100	9	10	700327	55	1	17	7	-1	4	配方	3	327	2005	-1	0
30307095	3	3	7	95	PeiFang_6	金体帖（勿用）方剂	金体帖（勿用）方剂。#r产出药品功能：增加冰抗15点，持续30分。#r#c00FF00（右键点击即可学习）	1	10000	50	9	10	700328	55	1	19	1	-1	4	配方	1	328	2005	-1	0
30307096	3	3	7	96	PeiFang_6	玉体帖（勿用）方剂	玉体帖（勿用）方剂。#r产出药品功能：增加冰抗30点，持续30分。#r#c00FF00（右键点击即可学习）	1	40000	600	9	10	700329	55	1	19	4	-1	4	配方	2	329	2005	-1	0
30307097	3	3	7	97	PeiFang_6	达摩帖（勿用）方剂	达摩帖（勿用）方剂。#r产出药品功能：增加冰抗50点，持续30分。#r#c00FF00（右键点击即可学习）	1	70000	2100	9	10	700330	55	1	19	7	-1	4	配方	3	330	2005	-1	0
30307098	3	3	7	98	PeiFang_6	微风帖方剂	微风帖方剂。#r产出药品功能：增加毒攻10点，持续30分。#r#c00FF00（右键点击即可学习）	1	10000	50	9	10	700331	55	1	19	1	-1	4	配方	1	331	2005	-1	0
30307099	3	3	7	99	PeiFang_6	疾风帖方剂	疾风帖方剂。#r产出药品功能：增加毒攻30点，持续30分。#r#c00FF00（右键点击即可学习）	1	30000	300	9	10	713501	55	1	19	3	-1	4	配方	2	332	2005	-1	0
30307100	3	3	7	100	PeiFang_6	狂风帖方剂	狂风帖方剂。#r产出药品功能：增加毒攻50点，持续30分。#r#c00FF00（右键点击即可学习）	1	70000	2100	9	10	700333	55	1	19	7	-1	4	配方	3	333	2005	-1	0
30307101	3	3	7	101	PeiFang_6	慈悲晶方剂	慈悲晶方剂。#r产出药品功能：增加闪避50点，持续30分。#r#c00FF00（右键点击即可学习）	1	10000	50	9	10	700334	55	1	14	1	-1	4	配方	1	334	2005	-1	0
30307102	3	3	7	102	PeiFang_6	甘霖晶方剂	甘霖晶方剂。#r产出药品功能：增加闪避150点，持续30分。#r#c00FF00（右键点击即可学习）	1	30000	300	9	10	700335	55	1	14	3	-1	4	配方	4	335	2005	-1	0
30307103	3	3	7	103	PeiFang_6	普度晶方剂	普度晶方剂。#r产出药品功能：增加火抗15点，持续30分。#r#c00FF00（右键点击即可学习）	1	50000	1000	9	10	700336	55	1	14	5	-1	4	配方	1	336	2005	-1	0
30307104	3	3	7	104	PeiFang_6	滑冰晶方剂	滑冰晶方剂。#r产出药品功能：增加火抗30点，持续30分。#r#c00FF00（右键点击即可学习）	1	70000	2100	9	10	700337	55	1	14	7	-1	4	配方	2	337	2005	-1	0
30307105	3	3	7	105	PeiFang_6	雪冰晶方剂	雪冰晶方剂。#r产出药品功能：增加火抗50点，持续30分。#r#c00FF00（右键点击即可学习）	1	90000	3600	9	10	700338	55	1	14	9	-1	4	配方	3	338	2005	-1	0
30307106	3	3	7	106	PeiFang_6	水寒符方剂	水寒符方剂。#r产出药品功能：增加冰攻10点，持续30分。#r#c00FF00（右键点击即可学习）	1	20000	100	9	10	700339	55	1	17	2	-1	4	配方	1	339	2005	-1	0
30307107	3	3	7	107	PeiFang_6	冰寒符方剂	冰寒符方剂。#r产出药品功能：增加冰攻30点，持续30分。#r#c00FF00（右键点击即可学习）	1	50000	1000	9	10	700340	55	1	17	5	-1	4	配方	2	340	2005	-1	0
30307108	3	3	7	108	PeiFang_6	天寒符方剂	天寒符方剂。#r产出药品功能：增加冰攻50点，持续30分。#r#c00FF00（右键点击即可学习）	1	80000	2800	9	10	700341	55	1	17	8	-1	4	配方	3	341	2005	-1	0
30307109	3	3	7	109	PeiFang_6	小冰晶方剂	小冰晶方剂。#r产出药品功能：增加冰攻10点，持续30分。#r#c00FF00（右键点击即可学习）	1	20000	100	9	10	700342	55	1	14	2	-1	4	配方	1	342	2005	-1	0
30307110	3	3	7	110	PeiFang_6	海冰晶方剂	海冰晶方剂。#r产出药品功能：增加冰攻30点，持续30分。#r#c00FF00（右键点击即可学习）	1	50000	1000	9	10	700343	55	1	14	5	-1	4	配方	2	343	2005	-1	0
30307111	3	3	7	111	PeiFang_6	天冰晶方剂	天冰晶方剂。#r产出药品功能：增加冰攻50点，持续30分。#r#c00FF00（右键点击即可学习）	1	80000	2800	9	10	700344	55	1	14	8	-1	4	配方	3	344	2005	-1	0
30307112	3	3	7	112	PeiFang_6	佛陀舍利方剂	佛陀舍利方剂。#r产出药品功能：增加玄攻10点，持续30分。#r#c00FF00（右键点击即可学习）	1	20000	100	9	10	700345	55	1	11	2	-1	4	配方	1	345	2005	-1	0
30307113	3	3	7	113	PeiFang_6	大陀舍利方剂	大陀舍利方剂。#r产出药品功能：增加玄攻30点，持续30分。#r#c00FF00（右键点击即可学习）	1	50000	1000	9	10	700346	55	1	11	5	-1	4	配方	2	346	2005	-1	0
30307114	3	3	7	114	PeiFang_6	佛明舍利方剂	佛明舍利方剂。#r产出药品功能：增加玄攻50点，持续30分。#r#c00FF00（右键点击即可学习）	1	80000	2800	9	10	700347	55	1	11	8	-1	4	配方	3	347	2005	-1	0
30307115	3	3	7	115	PeiFang_6	辉玄丹方剂	辉玄丹方剂。#r产出药品功能：增加玄攻10点，持续30分。#r#c00FF00（右键点击即可学习）	1	20000	100	9	10	700348	55	1	18	2	-1	4	配方	1	348	2005	-1	0
