INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
序号	DataID	最高资质值范围	最高资质值范围	灵性加成1	灵性加成2	灵性加成3	灵性加成4	灵性加成5	灵性加成6	灵性加成7	灵性加成8	灵性加成9	灵性加成10	灵性等级0提升概率	灵性等级1提升概率	灵性等级2提升概率	灵性等级3提升概率	灵性等级4提升概率	灵性等级5提升概率	灵性等级6提升概率	灵性等级7提升概率	灵性等级8提升概率	灵性等级9提升概率
5451	22629	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5452	22631	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5453	22631	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5454	22631	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5455	22632	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5456	22632	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5457	22632	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5458	22633	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5459	22633	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5460	22633	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5461	22634	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5462	22634	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5463	22634	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5464	22635	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5465	22635	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5466	22635	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5467	22636	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5468	22636	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5469	22636	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5470	22637	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5471	22637	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5472	22637	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5473	22639	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5474	22639	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5475	22639	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5476	22641	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5477	22641	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5478	22641	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5479	22642	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5480	22642	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5481	22642	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5482	22643	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5483	22643	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5484	22643	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5485	22644	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5486	22644	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5487	22644	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5488	22645	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5489	22645	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5490	22645	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5491	22646	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5492	22646	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5493	22646	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5494	22647	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5495	22647	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5496	22647	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5497	22648	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5498	22648	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5499	22648	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5500	22649	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5501	22649	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5502	22649	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5503	22651	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5504	22651	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5505	22651	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5506	22652	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5507	22652	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5508	22652	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5509	22659	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5510	22659	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5511	22659	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5512	22661	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5513	22661	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5514	22661	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5515	22662	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5516	22662	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5517	22662	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5518	22663	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5519	22663	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5520	22663	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5521	22669	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5522	22669	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5523	22669	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5524	22671	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5525	22671	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5526	22671	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5527	22672	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5528	22672	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5529	22672	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5530	22673	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5531	22673	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5532	22673	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5533	22674	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5534	22674	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5535	22674	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5536	22679	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5537	22679	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5538	22679	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5539	22681	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5540	22681	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5541	22681	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5542	22682	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5543	22682	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5544	22682	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5545	22683	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5546	22683	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5547	22683	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5548	22684	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5549	22684	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5550	22684	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5551	22685	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5552	22685	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5553	22685	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5554	22689	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5555	22689	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5556	22689	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5557	22691	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5558	22691	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5559	22691	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5560	22692	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5561	22692	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5562	22692	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5563	22693	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5564	22693	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5565	22693	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5566	22694	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5567	22694	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5568	22694	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5569	22695	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5570	22695	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5571	22695	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5572	22696	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5573	22696	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5574	22696	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5575	22699	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5576	22699	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5577	22699	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5578	22701	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5579	22701	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5580	22701	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5581	22702	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5582	22702	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5583	22702	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5584	22703	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5585	22703	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5586	22703	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5587	22704	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5588	22704	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5589	22704	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5590	22705	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5591	22705	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5592	22705	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5593	22706	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5594	22706	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5595	22706	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5596	22707	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5597	22707	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5598	22707	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5599	22709	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5600	22709	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5601	22709	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5602	22711	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5603	22711	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5604	22711	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5605	22712	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5606	22712	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5607	22712	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5608	22713	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5609	22713	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5610	22713	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5611	22714	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5612	22714	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5613	22714	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5614	22715	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5615	22715	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5616	22715	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5617	22716	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5618	22716	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5619	22716	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5620	22717	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5621	22717	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5622	22717	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5623	22718	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5624	22718	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5625	22718	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5626	22719	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5627	22719	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5628	22719	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5629	22721	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5630	22721	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5631	22721	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5632	22722	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5633	22722	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5634	22722	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5635	22729	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5636	22729	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5637	22729	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5638	22731	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5639	22731	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5640	22731	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5641	22732	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5642	22732	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5643	22732	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5644	22733	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5645	22733	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5646	22733	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5647	22739	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5648	22739	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5649	22739	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5650	22741	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5651	22741	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5652	22741	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5653	22742	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5654	22742	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5655	22742	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5656	22743	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5657	22743	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5658	22743	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5659	22744	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5660	22744	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5661	22744	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5662	22749	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5663	22749	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5664	22749	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5665	22751	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5666	22751	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5667	22751	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5668	22752	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5669	22752	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5670	22752	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5671	22753	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5672	22753	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5673	22753	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5674	22754	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5675	22754	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5676	22754	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5677	22755	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5678	22755	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5679	22755	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5680	22759	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5681	22759	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5682	22759	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5683	22761	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5684	22761	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5685	22761	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5686	22762	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5687	22762	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5688	22762	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5689	22763	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5690	22763	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5691	22763	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5692	22764	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5693	22764	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5694	22764	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5695	22765	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5696	22765	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5697	22765	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5698	22766	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5699	22766	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5700	22766	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5701	22769	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5702	22769	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5703	22769	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5704	22771	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5705	22771	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5706	22771	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5707	22772	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
5708	22772	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
5709	22772	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
5710	22773	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
